0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-5842.586943826857,1910.1420131634047,-74882.07470941586,-82818.82096979373,-72838.97869142193,-8153.327132003188,-79732.07874134339,-15337.426433535471,-2452.8130260576127,-2793.7672964656194,-7646.948652797513,-15490.077383581958,-8523.918700471677,4104.147545455898,-352.1891839484169,-556.0446070267471,-56217.692403877765,5445.0422637600805,-6332.89441702871,2041.68596528718,1106.6865379700737,-1062.6472684956043,-6327.133390673731,-3175.9213658398785,5959.506055227437,-1355.2638093046173,-75344.2347323691,-1183.199282074363,891.8851491605395,-2718.358718061788,-81592.93045862636,-884.0184274248379,530.926919805744,2176.845258333376,-44410.18620566914,-54250.21462939975,-69860.77022371188,-1738.3958778033118,356.93394193694684,3030.1035998426137,-14765.431403011144,607.2295880904927,-67661.79457423562,-132.8202832905254,-80062.73627968217,12230.723800744983,-17033.487886532723,332.3078604784902,-839.7540263909543,2491.427079476285,425.89572812457703,-5504.98857751548,-304.36008073350877,-76194.23817970195,-65669.94054651757,-66647.02313622546,7.296012385441534,-302.81482421834266,-3708.3673765621643,-15.679881007724479
-2256.023415659626,1102.7239012340985,-33254.237274722786,-33168.72094726829,-31347.184324776943,-4066.6856399223684,-32982.127884504494,-10681.300804116272,-697.7923174924196,-3434.7609707558045,-3258.1211333696656,-10081.357420443936,-2353.902362086064,2601.2180364468472,47.86619649382655,-1766.4192176456388,-26748.210558944542,4555.893181766579,-3406.7093408188593,1450.815886920116,648.1263632117598,-1558.6622498611573,-986.7307366785521,-1887.5870209645768,2946.3914317234685,-1355.1906614053999,-33274.457193016664,-705.2062322098257,890.9820501333771,-1419.2400073095232,-33022.75182854427,-348.0644713819647,334.7113572435944,836.4222561116788,-21323.15879768749,-26698.404618392648,-32023.14796565037,-2471.6179644884824,339.7295811159447,1289.7891082470805,-9959.875814804187,891.8356198068805,-31684.18223809974,-201.32495987103437,-32798.37106541256,6951.6823954286165,-6332.827510481801,1113.0583444992014,-48.384130092191064,1604.8871426594208,219.0555977140421,-4720.748180647302,505.6690654176254,-33097.24247681336,-30096.45569058057,-28518.7252747478,147.2143539572192,-304.72270503173144,-2714.116122276247,340.2119138211933
-8138.289299279918,771.2069711830804,-198157.40705886937,-142104.1352125114,-169150.76942132515,-10995.126614835492,-158392.982996894,-116536.21964842221,-14575.314586132434,-120389.533131215,-9769.990779798702,-127381.99510437108,6436.219902612914,-78926.77937963007,-11144.648342621458,-107634.94424269587,-185356.39430438066,14437.333288054284,-26434.754974810403,3526.8092905934977,1947.2274707226163,-33308.641427562936,-64427.465695131854,-36061.711673049365,415.6605884520766,-27790.442239505825,-193814.73422876364,-1848.35174086539,2372.9169272987915,-28885.01867361688,-145987.00623462143,-11828.726620746316,-4170.818778134691,3073.506583002167,-191299.83525236754,-197466.2169140419,-205368.75297019776,-118784.96362619518,-1256.7876656116955,-67190.29207448095,-143694.35130549755,-10345.450465831012,-211585.79500308074,-11276.778017983323,-152563.03427668186,-35943.12360584362,-96509.63846808622,4211.155658527482,-19254.637659397416,-3789.963074914137,154.71417468169693,-132410.78707479002,-3893.721298938551,-185222.7331444032,-190999.54104170002,-152768.17290652558,-7240.139321204272,-4797.711082433434,-43068.59889969729,1939.4869477427906
-5118.791331817014,683.5481843779942,-111031.84752196397,-120194.97682632452,-107468.87055768295,-7726.6603490596235,-116748.75528914151,-25822.447626725265,-5674.096377582748,-5601.664382889769,-7820.17992126252,-28508.301048939087,-14088.286213415324,1289.7829858729535,-320.57908139618104,-725.8802171285669,-84042.22001527267,2438.822250362669,-7565.66851087003,788.6303478735174,935.0921157162147,-2521.281603979771,-14533.102854285695,-7597.325556184235,6366.907667917968,-3679.836830587712,-111656.69094912309,-1215.7477322035238,293.72345808051773,-6203.000264957097,-118824.75901880978,-1848.4929114724707,544.968308561732,495.12026880397474,-69504.79497736147,-81409.38005935127,-103995.41776292019,-5188.064877859563,99.76768135524004,832.8425016419919,-29342.0001435422,1057.171275944489,-100935.19617875638,-282.2587764913684,-116940.13601184323,11410.507828445723,-28873.904390979937,-1475.6502142817326,-916.5463314088275,2214.9054505659306,426.11580810899227,-4700.060677238632,-205.48600867626251,-112633.20676163465,-97773.93913298867,-98061.76279587786,-331.7090224078436,205.0986294300053,-9013.388292964315,280.6781365395583
39368.82380967525,-27218.285569479736,557861.2534994618,344732.26298903924,463218.21560646885,77309.28527311423,409918.9565570194,250694.71889874677,-5796.757321918863,136641.8040928116,59427.756593523685,269446.8692150194,-64445.329338075186,39033.63616751349,7533.847187555254,85022.80152877962,550684.9832279482,-196630.2532206561,86022.28684628555,-42480.04378620379,-26624.205129279853,47069.67169921415,-15280.116142572206,40249.45934978994,-83295.34518221642,30182.75903352068,545394.779733455,9615.674979797503,-29407.6745056054,57069.922163895804,363913.5698805321,16527.138427131697,-2167.7266696723655,-38783.592709668505,497101.6888001162,597694.058703786,595726.5271993894,142683.3950950402,-3056.058354063536,38616.8878137455,285969.82774969784,-620.5061077980753,625862.082537592,12723.46383647264,388240.2367419627,-142837.50980178936,106892.2805406537,-35804.336682477355,24565.283148879484,-27331.86598344989,-7905.40799537308,164308.48034835886,8649.479122588553,510524.8767901899,556343.8065706574,412493.24693364033,4346.998190686059,5395.546283139155,83946.89225367534,-29030.643763445685
