0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-14.94767771784009,2141.6001685845986,1046.764396159077,2.836844783448442,-4058.2173437055344,407.6913828607033,-393.3010481998722,733.6846990923029,2439.6357692517845,-2072.0099256596623,-6820.259758024184,2566.3054227864336,601.9447913082423,-2416.1727294554144,1618.0614573392957,1010.7086077702277,-4129.227220394722,1619.6283974172732,1101.0534512111537,-30.060888941169647,1880.2115243600495,2298.7955905670788,1759.947406558367,-473.4484167258963,1131.0234599477694,2649.7376268902926,512.1850078941125,-2990.2392348074877,-5471.238110145387,-1099.147811475735,453.5062691444172,-1678.8336912925868,-2679.1966096511974,-5687.247337367642,1731.2424612009834,1570.3208590847123,-2631.9831895124207,-2098.1813191598326,-1445.8621489639274,2472.113868092596,112.17512518096763,-1689.7239354739404,-4622.781097202948,1411.762267038202,787.4359489541436,1942.3337170608547,1694.4694273673392,-3199.7838368966,457.70157556844174,2686.76448270059
-89.29111828843206,-117.2378238163161,-489.7911750056884,-197.7095166033031,-1636.1545627586672,-260.46559615786674,-755.6579758700998,-338.9876502346446,507.5739849033892,-530.2875376580082,-2920.1049207955616,113.89796061296856,-813.9959829854685,-637.6766102229566,905.3982338525113,460.23503339334815,-1762.962137125158,-250.20251289471994,-347.78419811455666,-280.187995072963,517.1498835979413,905.9867763630143,205.9597501668087,-102.46739160970324,857.1140288673228,-578.663130027584,484.69552215497083,-1242.811638422208,-2316.8765005695027,-801.9363751223442,-310.76908009794096,-708.3996486404319,-945.5424919905835,-2395.33066847995,273.77480543096476,-71.66623709040879,-904.3771406915339,-606.3191139977631,-556.4174407334199,-663.2616638671699,-61.13702815347668,-425.42937802925286,-1868.2933631348408,-462.37020462085974,-71.95305552332867,122.74857858044206,970.0452230121853,-1340.3111494447096,-320.7395901420285,273.3154009163551
-209.94811881528304,-43238.06644910676,-21059.391106541763,413.79141060400985,-7903.09122535548,-3579.705194113251,-2458.4103280124823,-23680.418513710843,-40669.80075636331,-17878.556225695113,8129.039372514257,-50564.387469919886,-4656.753398458485,-15555.539858722523,-6873.486600797696,-10691.555390985934,-12641.003794536788,-36897.013448322454,-27690.70463431044,461.1133958509223,-32383.6695567212,-45633.05941919809,-49785.3831927074,-6611.609290311115,-18326.59498630776,-53272.44000471328,1266.0477681799916,-11421.492702192494,-1140.0378978131653,-41236.011208021555,-22317.687435938777,-22171.3439327105,-12446.401241890251,-3310.613192262351,-16887.911376242504,-36991.56467968636,-9160.272720980623,-12882.57840063568,-12129.591249069785,-58441.18115761385,-1452.1114524341378,3420.2128339056694,-3137.2940038421602,-37456.97583727222,-18971.267003267847,-34888.874186478104,-12008.323024852936,-14911.834757935105,-11649.10391915053,-77939.701719101
-222.45073140291868,-1370.9609446301472,-1100.0125133703946,-483.4596492690625,-3456.1601108798486,-609.4106033402027,-1164.9946497235837,-533.6776619787378,-347.6303797465506,-947.3031529720917,-5860.282185282891,-1226.563146455992,-1377.1869927080584,-1229.8963121206443,828.3805107147656,144.87603491254976,-3767.851539182148,-1435.1869956695787,-939.7927638934119,-567.0358433104116,-308.6509278234752,355.69445467614383,-1270.208942545545,84.95900074692979,547.4867041274002,-1920.2577612777209,176.63145520445497,-2593.2186775928994,-5013.579309596522,-1294.8686220437664,-1001.7768789277904,-1509.7241530489089,-1803.8613441514988,-5186.231520252363,-361.7385592192912,-896.2565305499758,-1750.226050272091,-1105.6032906127898,-1050.3071455021425,-1953.6984606813612,-176.2101801834877,-1684.939009845172,-4008.1224674194987,-1655.4935492674672,-426.16057009563843,-366.77956795917265,701.6284547566795,-2812.1854130648103,-563.0263899781479,-2055.6417328766875
201.7783628183449,29456.241326709594,17566.14239240867,-2505.0788683739206,5495.333782321948,-338.1074718007532,3064.0793850933574,20426.595434803654,22656.739799915555,22622.21622467299,-10483.690362011095,34993.71744474293,3156.5128744513804,19765.781379311422,-9538.242290885571,1305.3156728509412,10116.732623032123,25748.71916196723,21480.548329511796,-2601.57323778626,17098.29214318819,30271.52281109363,30238.96731782421,6790.865326812956,6001.189376055362,37903.00361512803,-12846.093754978638,10628.783607870813,-5344.739628843195,49633.44798243653,19805.739418655445,23807.653614297116,16776.436899437213,-2509.389693615469,4055.4637540467425,28069.531651157093,10155.646334973773,17028.13609192156,13960.159966258041,46636.20886368714,-2842.136696130305,-8162.059166914934,-445.2488768942478,27848.13722227825,13575.473192415331,22050.970734091785,-4196.447133050722,14382.64803282698,8937.380487705412,68615.66844142647
